doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,char_id,role_name,alias_names,role_type_raw,role_type_inferred,gender_inferred,age_inferred,status_identity,personality_tags,behavior_tags,speech_style,narrative_function,line_count,scene_coverage,scene_count_present,centrality_hint,evidence,source_line,raw,confidence,llm_error,role_note
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__char__984a448e54,田法章,,小生,小生,男,青年,东宫世子（太子）,懦弱；惊慌；依赖,昏迷；求救；学妇人行走,哭诉；哀求；犹豫,主角（被保护者）,13,2,1,0.315,伊立与我结仇恨；卿家你要救我一救；金枝玉叶扮妇人,11,田法章：小生,0.95,,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__char__22dd1b86ee,乳娘,,老旦,老旦,女,老年,太子乳母,忠诚；顺从；慈祥,搀扶太子；教导行走；接受赏银,简短；恭敬；教导式,配角,4,2,1,0.1496,乳娘允；是；妇人行走，必须要这样走；遵命,13,乳娘：老旦,0.9,,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__char__79ec311ca9,衙役甲,,丑,丑,男,中年,衙门差役,贪财；机灵；滑稽,看守犯人；讨赏,口语化；市井,功能性角色,1,1,1,0.0236,伙计你看住他，我去讨赏,15,衙役甲：丑,0.85,,
pdf_01000000__01001010___86bc12e35b,黄金台,01000000,1000000,《戏考》,《戏考》（1000000）,01001010,黄金台,pdf_01000000__01001010___86bc12e35b__char__e08c12ae46,衙役乙,,丑,丑,男,中年,衙门差役,顺从；配合,看守犯人；听从同伴,简短；口语化,功能性角色,1,1,1,0.0157,好，我来看住他，你去,17,衙役乙：丑,0.85,,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__char__5835435b22,伍员,,老生,老生,男,中年,楚国逃亡将领,刚烈；急躁；忠孝；谨慎,怒斥；下马问路；隐瞒身份；悲伤；谦逊,直白；急促；感叹多；礼貌,主角,41,1；2；3；5,4,0.6522,"伍员（西皮摇板）伍员马上怒气冲,逃出龙潭虎穴中!；伍员（白）哦,呵呀!看那旁有一老丈,待我下马问来。；伍员（白）住口!俺不是伍子胥,老丈不要认差了!；伍员（白）哎呀,不好了!；伍员（白）萍水相逢,怎好打搅。",5,伍员：老生,0.95,,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__char__73b4f3469d,东皋公,,外,外,男,老年,山中隐士,睿智；仁厚；热心；沉稳,隐居；识人；邀请留宿；设计救难,文雅；从容；关切；谦和,配角,54,1；2；3；6,4,1.0,"东皋公（引子）庄外青山绿水,黄花百草风吹。；东皋公（白）我乃山中隐士,你但讲何妨?；东皋公（白）将军不必悲伤,请到老汉家下,暂住几日。慢慢定计,就你出关。；东皋公（白）忠臣孝子,这有何妨?",7,东皋公：外,0.95,,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__char__f030df69b8,皇甫讷,,末,末,男,中年,东皋公好友,仗义；豪爽；忠诚；勇敢,应邀前来；设计冒充；甘受责罚,直率；恭敬；果断,配角,21,3；4；6,3,0.4638,"皇甫讷（白）皋公兄。；皇甫讷（白）仁兄之言,小弟无有不遵。伍员今在何处?；皇甫讷（白）受惊是小事,难免一场受责。；皇甫讷（白）你须要早来!",9,皇甫讷：末,0.9,,
pdf_01000000__01001011___b32a64375f,文昭关,01000000,1000000,《戏考》,《戏考》（1000000）,01001011,文昭关,pdf_01000000__01001011___b32a64375f__char__768b0d2c53,米南适,,净,净,男,中年,昭关守将,威严；暴躁；粗鲁；多疑,坐守昭关；审问犯人；下令鞭打；听信东皋公,命令式；呵斥；简短有力,功能性角色,17,4；6,2,0.3116,"米南适（引子）坐守昭关,威镇名传。；米南适（白）呔，胆大伍子胥！你乃反叛之臣，见了本帅，为何立而不跪？；米南适（白）明明伍子胥，还敢强辩！来，吊在西廊，重打一百皮鞭！；米南适（白）既是先生好友，将他放下。",11,米南适：净,0.9,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__5b525fe809,刘备,玄德；皇叔,老生,老生,男,中年,蜀汉君主,谨慎；多疑；重情义,犹豫不决；依赖诸葛亮；关心兄弟,文雅；犹豫；感叹,主角,45,1；2；3；4,4,1.0,刘备（白）既是奸计，孤就不去了。；刘备（白）要去你去，孤是不去的了！,7,刘备：老生,0.95,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__b442522959,赵云,子龙；赵子龙,小生,小生,男,青年,蜀汉将领,勇猛；忠诚；谨慎,护卫主公；服从命令；观察局势,简洁；有力；恭敬,配角,22,1；2；4,3,0.5076,赵云（念）忆昔长坂建奇功，冲锋对垒气概雄。；赵云（白）遵命。,9,赵云：小生,0.9,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__2149bd761d,周瑜,,小生,小生,男,青年,东吴都督,智谋；骄傲；好胜,设局诱敌；指挥军队；试探对手,自信；挑衅；命令式,配角,43,1；2；3；4,4,0.9318,周瑜（西皮摇板）刘备中计命必丧，讨回荆州取襄阳。；周瑜（白）准备战船，江口伺候。,11,周瑜：小生,0.95,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__b788173f9c,诸葛亮,孔明；诸葛；诸葛孔明,老生,老生,男,中年,蜀汉军师,足智多谋；沉着冷静；运筹帷幄,分析局势；安排计策；安抚主公,从容；哲理；劝诫,主角,31,1,1,0.5076,诸葛亮（念）东吴摆下杀人场，狸猫焉能胜虎狼。；诸葛亮（白）山人自有道理。,13,诸葛亮：老生,0.95,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__4968ffc02e,张飞,翼德,净,净,男,中年,蜀汉将领,暴躁；直率；忠诚,冲动质问；担忧兄长；威胁他人,粗犷；愤怒；直白,配角,9,1,1,0.1439,张飞（西皮摇板）心中恼恨诸葛亮，做事不与某商量。；张飞（白）诸葛亮吓，诸葛孔明！你好狠毒也！,15,张飞：净,0.9,,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,01000000,1000000,《戏考》,《戏考》（1000000）,01001012,黄鹤楼,pdf_01000000__01001012___3dcca783f4__char__e9a3da3728,鲁肃,,老生,老生,男,中年,东吴谋士,忠厚；谨慎；调和,安排宴席；传递信息；调解矛盾,恭敬；委婉；解释,功能性角色,14,4,1,0.2348,鲁肃（白）摆宴。有请都督。；鲁肃（白）是都督放他走的。,17,鲁肃：老生,0.85,,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__char__3c415c8253,诸葛亮,孔明；诸葛；诸葛孔明,老生,老生,男,中年,蜀汉丞相，托孤重臣,忠君爱国；谨慎周密；谦恭有礼；运筹帷幄,上表出征；辞别君主；安排朝政；发兵启程,文雅庄重；多用典故；语气恭敬；条理清晰,主角,29,1；2；5；7,4,1.0,"诸葛亮（引子）代理山河,掌丝纶,运筹帷幄。 诸葛亮（二黄原板）食君禄报皇恩当把忠尽,臣敢劳我主爷长亭饯行。 诸葛亮（二黄原板）臣去后诸国事与他们议论,宫中事朝中事臣不欺君,君不瞒臣,以礼而行。",7,诸葛亮：老生,0.95,,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__char__c6acf119f7,姜维,,净,净,男,青年,魏国将领，后归蜀汉,勇猛善战；自信豪迈；有谋略；忠诚,请战；点兵派将；分析敌情；指挥军队,慷慨激昂；多用排比；语气坚定；引用典故,配角,23,3；4；6；7,4,0.9315,"姜维（念）一颗明珠土内藏,几载未曾放毫光。 姜维（西皮导板）众将官站两厢听我令下, 姜维（西皮快板）捉孔明擒赵云只在今朝。",9,姜维：净,0.9,,
pdf_01000000__01001013___2ec29dd171,天水关,01000000,1000000,《戏考》,《戏考》（1000000）,01001013,天水关,pdf_01000000__01001013___2ec29dd171__char__ace5cdd341,刘禅,,小生,小生,男,青年,蜀汉后主,仁厚软弱；依赖诸葛亮；优柔寡断；重感情,设朝议事；批准奏章；长亭饯行；赐酒送别,语气温和；多用感叹；表达不舍；言语简单,配角,15,1；2,2,0.3836,"刘禅（白）哦,呵呀!才得干戈宁静,又要出兵。叫孤心中难舍。 刘禅（二黄原板）手挽手与相父长亭来进,众将官一个个杀气腾腾。 刘禅（二黄原板）四皇叔孤赐你皇封御酒,但愿你此一去奏凯回程。",11,刘禅：小生,0.9,,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__char__b3429857e0,诸葛亮,孔明；诸葛；诸葛孔明,老生,老生,男,老年,蜀汉丞相，托孤重臣,忠诚；睿智；坚韧；忧国忧民,拜斗祈寿；执剑登台；托付后事；书写表章,文雅庄重；多用典故；语气沉郁,主角,40,2,1,1.0,"为国家把我的心血用尽,都只为先帝爷托孤之恩。执宝剑上玄台难以扎挣,险些儿把老夫跌倒埃尘。诸葛亮不敢扭天行,为的是吾主锦乾坤。",5,诸葛亮：老生,0.95,,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__char__4f10f1f0c4,姜维,,末,末,男,中年,蜀汉大将，诸葛亮弟子,忠诚；勇猛；急躁；尊师,搀扶丞相；请李大人；执剑欲砍魏延；听令行事,直率；语气急切；多用问句,配角,12,2,1,0.4239,"我师父拜斗六天整,看看拜起本命星。为何将灯来打熄?想是贼子起反心!手执宝剑将你砍,丞相为何发雷霆?",7,姜维：末,0.9,,
pdf_01000000__01001014___552f523069,七星灯,01000000,1000000,《戏考》,《戏考》（1000000）,01001014,七星灯,pdf_01000000__01001014___552f523069__char__068a1b5735,司马懿,司马；司马仲达,净,净,男,老年,魏国大都督,多疑；精明；善于观察；沉稳,观星察阵；部署战事；登山窥探；识破计谋,威严；多用军事术语；语气果断,配角,4,2,1,0.1522,虎目圆睁看分明：观东方甲乙木，木旺生火，观南方丙丁火，火能克金。正西方亢金龙昂然坐定，观北方壬癸水，水见壬庚。在北斗口内仔细看，见北斗主星黑暗不明。,9,司马懿：净,0.9,,
pdf_01000000__01001015___f8b1d2d500,战北原,01000000,1000000,《戏考》,《戏考》（1000000）,01001015,战北原,pdf_01000000__01001015___f8b1d2d500__char__bb57056acf,诸葛亮,孔明；诸葛；诸葛孔明,老生,老生,男,中年,蜀汉丞相,足智多谋；沉稳老练；忠贞不渝,运筹帷幄；识破计谋；斩将立威,文雅从容；逻辑严密；威严中带诙谐,主角,0,,0,0.0,# 《战北原》 （一名：《斩郑文》）,5,诸葛亮：老生,0.95,,
pdf_01000000__01001015___f8b1d2d500,战北原,01000000,1000000,《戏考》,《戏考》（1000000）,01001015,战北原,pdf_01000000__01001015___f8b1d2d500__char__b2c951bff5,郑文,,净,净,男,中年,魏国将领（后诈降蜀汉）,狡诈；勇猛；反复无常,诈降；被识破；被斩,粗犷；虚张声势；狡辩,配角,0,,0,0.0,# 《战北原》 （一名：《斩郑文》）,7,郑文：净,0.9,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__1ee2604a41,朱春登,,老生,老生,男,中年,武将/官员,忠孝；刚毅；重情,征战；寻亲；施恩,慷慨；沉稳,主角,0,,0,0.0,老生行当，剧名《牧羊卷》又名《席棚会妻》，朱春登为剧中核心人物，经历征战、封官、寻妻母等情节。,7,朱春登：老生,0.9,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__c3c5c7a9b2,赵锦堂,,正旦,正旦,女,中年,贤妻/贫妇,坚贞；贤惠；隐忍,牧羊；乞讨；认夫,哀婉；恳切,主角,0,,0,0.0,正旦行当，剧名《牧羊卷》暗示其牧羊情节，赵锦堂为朱春登之妻，历经苦难。,9,赵锦堂：正旦,0.9,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__2b617891a1,朱母,,老旦,老旦,女,老年,母亲/贫婆,慈祥；坚韧；爱子,乞讨；盼子；认亲,苍老；悲切,配角,0,,0,0.0,老旦行当，朱春登之母，与赵锦堂一同流落，最终与子团圆。,11,朱母：老旦,0.9,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__16431aaa6d,朱春科,,小生,小生,男,青年,朱春登之弟/书生,善良；正直；孝顺,照顾母亲；寻兄；相助,文雅；温和,配角,0,,0,0.0,小生行当，朱春登之弟，剧中协助家庭团聚。,13,朱春科：小生,0.8,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__b0c9bb3823,宋氏,,丑旦,丑旦,女,中年,恶妇/继母,刻薄；自私；狠毒,虐待；霸占家产；说谎,尖酸；泼辣,反派配角,0,,0,0.0,丑旦行当，剧中反面角色，迫害朱母与赵锦堂。,15,宋氏：丑旦,0.8,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__c8b6f307c9,中军,,净,净,男,中年,武将/副将,威严；忠诚；勇猛,传令；护卫；执行军务,洪亮；简洁,功能性角色,0,,0,0.0,净行当，剧中为朱春登下属，辅助剧情推进。,17,中军：净,0.7,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__32de7a1cfb,衙役甲,,丑,丑,男,中年,衙役/差人,滑稽；势利；机灵,传唤；站班；插科打诨,油滑；夸张,功能性角色,0,,0,0.0,丑行当，剧中为底层差役，调节气氛。,19,衙役甲：丑,0.7,,
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,01000000,1000000,《戏考》,《戏考》（1000000）,01001016,牧羊卷,pdf_01000000__01001016___c79fb0e7e0__char__6f4a2a091e,衙役乙,,丑,丑,男,中年,衙役/差人,滑稽；胆小；随和,传唤；站班；配合甲,油滑；夸张,功能性角色,0,,0,0.0,丑行当，与衙役甲搭档，共同完成差事。,21,衙役乙：丑,0.7,,
pdf_01000000__01001017___e46f29227d,清官册,01000000,1000000,《戏考》,《戏考》（1000000）,01001017,清官册,pdf_01000000__01001017___e46f29227d__char__37f8688742,寇准,,老生,老生,男,中年,霞榖县正堂，后升御史，清官,正直；清廉；机智；有胆识,审案公正；不畏权贵；忠于职守；谨慎行事,文雅；威严；引经据典；逻辑清晰,主角,41,1；2；3；4,4,1.0,（四青袍同上，寇准上。）寇准（引子）做清官民之父母，积阴功留与儿孙。（念）读诗书智广才高，中状元青史名表。三杯御酒加封号，被谗臣一本参掉。（白）下官寇准，蒙圣恩得中一甲一名，又被权相参掉。是我在吏部效力三载，除授霞榖县正堂。到任以来，黎民倒也好训。今当三、六、九日，放告之期。左右将放告牌抬出。,7,寇准：老生,0.95,,
pdf_01000000__01001017___e46f29227d,清官册,01000000,1000000,《戏考》,《戏考》（1000000）,01001017,清官册,pdf_01000000__01001017___e46f29227d__char__6a2c5e6f52,潘洪,,净,净,男,老年,当朝太师，原边关元帅，犯官,奸诈；傲慢；狡猾；阴险,谋害忠良；私通外敌；倚老卖老；拒不认罪,嚣张；狡辩；自称太师；威胁性,反派主角,24,4,1,0.6947,"潘洪（白）从前做事差,如今后悔迟。潘洪（白）小小御史衙门,倒有些威风杀气!潘洪（白）与老夫报名而进。潘洪（白）要叫“太师”!潘洪（白）“太师”!潘洪（白）还是“太师”!潘洪（白）吾道是谁,原来是小寇儿。请了!",9,潘洪：净,0.95,,
